2013-01-25,1460000.00,1461000.00,1405000.00,1417000.00,435900,1416516.81
2013-01-24,1468000.00,1469000.00,1441000.00,1453000.00,319900,1452504.53
2013-01-23,1500000.00,1502000.00,1473000.00,1473000.00,185800,1472497.71
2013-01-22,1445000.00,1487000.00,1445000.00,1480000.00,238900,1479495.32
2013-01-21,1464000.00,1475000.00,1448000.00,1454000.00,290300,1453504.19
2013-01-18,1480000.00,1487000.00,1455000.00,1480000.00,250300,1479495.32
2013-01-17,1502000.00,1502000.00,1450000.00,1469000.00,404700,1468499.07
2013-01-16,1514000.00,1526000.00,1483000.00,1492000.00,324400,1491491.23
2013-01-15,1560000.00,1560000.00,1512000.00,1512000.00,214500,1511484.41
2013-01-14,1539000.00,1552000.00,1528000.00,1552000.00,159900,1551470.77
2013-01-11,1548000.00,1548000.00,1507000.00,1533000.00,238200,1532477.25
2013-01-10,1515000.00,1534000.00,1500000.00,1530000.00,293200,1529478.27
2013-01-09,1500000.00,1513000.00,1491000.00,1500000.00,253100,1499488.50
2013-01-08,1513000.00,1517000.00,1498000.00,1500000.00,276400,1499488.50
2013-01-07,1515000.00,1528000.00,1500000.00,1520000.00,252200,1519481.68
2013-01-04,1540000.00,1542000.00,1510000.00,1525000.00,259900,1524479.98
2013-01-03,1582000.00,1584000.00,1543000.00,1543000.00,284500,1542473.84
2013-01-02,1533000.00,1576000.00,1527000.00,1576000.00,228900,1575462.59
2013-01-01,1522000.00,1522000.00,1522000.00,1522000.00,000,1521481.00
2012-12-31,1522000.00,1522000.00,1522000.00,1522000.00,000,1521481.00
2012-12-28,1488000.00,1530000.00,1487000.00,1522000.00,211200,1521481.00
2012-12-27,1470000.00,1500000.00,1470000.00,1496000.00,182800,1495489.87
2012-12-26,1480000.00,1503000.00,1470000.00,1470000.00,280700,1463050.95
2012-12-25,1474000.00,1474000.00,1474000.00,1474000.00,000,1467032.04
2012-12-24,1448000.00,1476000.00,1442000.00,1474000.00,289700,1467032.04
2012-12-21,1493000.00,1496000.00,1440000.00,1442000.00,551500,1435183.31
2012-12-20,1515000.00,1529000.00,1495000.00,1503000.00,402500,1495894.95
2012-12-19,1515000.00,1515000.00,1515000.00,1515000.00,000,1507838.22
2012-12-18,1500000.00,1516000.00,1495000.00,1515000.00,270700,1507838.22
2012-12-17,1501000.00,1524000.00,1497000.00,1503000.00,310200,1495894.95
2012-12-14,1516000.00,1536000.00,1508000.00,1515000.00,278100,1507838.22
2012-12-13,1500000.00,1533000.00,1493000.00,1533000.00,613600,1525753.13
2012-12-12,1473000.00,1496000.00,1473000.00,1490000.00,304800,1482956.41
2012-12-11,1498000.00,1498000.00,1469000.00,1476000.00,253100,1469022.59
2012-12-10,1506000.00,1506000.00,1485000.00,1491000.00,261100,1483951.68
2012-12-07,1450000.00,1498000.00,1450000.00,1480000.00,317600,1473003.68
2012-12-06,1468000.00,1471000.00,1434000.00,1454000.00,282100,1447126.59
2012-12-05,1430000.00,1455000.00,1427000.00,1455000.00,248700,1448121.86
2012-12-04,1432000.00,1434000.00,1420000.00,1430000.00,190000,1423240.04
2012-12-03,1420000.00,1436000.00,1408000.00,1430000.00,204400,1423240.04
2012-11-30,1423000.00,1425000.00,1399000.00,1406000.00,328500,1399353.49
2012-11-29,1402000.00,1422000.00,1402000.00,1414000.00,261400,1407315.68
